Date,Open,High,Low,Close,Volume,F_open,F_high,F_low,MA_5,MA_10,MA_20,MA_50,Momentum_5,Momentum_10,Volatility_5,Volatility_10,Volatility_20,Volume_SMA,Volume_ratio,Volume_change,High_Low_Spread,Close_Position,Body_Size,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_position,ATR_14,Price_Change_1,Price_Change_3,Price_Change_5,return_ratio,movement
2023-10-17,-1.9314585331678957,-1.8671116210114245,-1.8837837249885374,-1.7908931393893532,0.8728177222183255,-1.7400557525234919,-1.0991324361261976,-1.9956014206347348,-1.8669682446990885,-1.8966224775889866,-1.8708270089044459,-1.73529556429059,0.5851686636440091,1.3487255503558098,0.33120275019874695,0.974512178048924,0.7799491718337281,1.7300214010801285,-0.6404342596752265,2.1566423660601317,0.8181379697772572,1.9119043116226269,1.2886065820725003,1.016991328975876,0.2579902364656688,0.06741862350220347,0.6681442792134928,-1.9484291755665972,-1.7338037666133943,1.1723696909492527,-0.7860274191211924,1.9358519424812908,0.4775761542578282,0.5851686636440091,-0.010734377146674134,0
2023-10-18,-1.7548387388370934,-1.702392279793317,-1.7825692139815112,-1.8276802965345262,1.5537759118769354,0.7318915013102302,2.6619226275386882,0.4666447288009741,-1.857724961173152,-1.8772017232737925,-1.8599703294456835,-1.724739690879001,0.08848473465523093,0.5542831580582759,0.3781975500908613,0.7973268364590739,0.7799491718337281,1.6766197636648046,-0.3025799063055899,0.22532936298715053,1.9166241692072035,-1.1209799323954457,0.16183933001004036,0.8575466712356817,0.2953399148515532,0.11370866925578488,0.6514971994766925,-1.934631609050614,-1.726530305768691,0.7771967204113354,-0.6346469852493954,-0.4663630287472899,0.48431993551489355,0.08848473465523093,0.02170179612809786,1
2023-10-19,-1.8297100682650012,-1.7943286116779424,-1.7669977684189844,-1.754105685563988,0.20058841244119557,-0.9764924117829402,-0.43634398796686674,-0.5532677917198018,-1.8317283000242641,-1.848309830810328,-1.8452648206117588,-1.710441627618173,0.5248365560683079,0.9365315894385347,0.4360534621558921,0.7921815096262391,0.7799491718337281,1.5500198337308893,-0.9203427053266003,-0.8019325807991047,0.11145973082466139,0.8217807150432733,0.16749248058789623,0.995667459592332,0.3608032734937378,0.16508714868450974,0.7146680245524152,-1.9052352205116903,-1.7286537636993045,1.1280491362318201,-0.7008610666434636,0.7278439753185322,1.2848568073827293,0.5248365560683079,-0.015651166360150515,0
2023-10-20,-1.7442800686293398,-1.7952864529576285,-1.7465602983222899,-1.808318650493919,-0.15015105877189272,0.6266989667152748,0.5571054927333795,0.7668488818243188,-1.8091977816762312,-1.839699689229079,-1.8364363232165752,-1.701857741424233,0.4412546479043497,0.11393856628505647,0.4955659385908397,0.5850999337606344,0.7799491718337281,1.4219108143180559,-1.0821324188544732,-0.6284059119866975,-0.19628186174149262,-1.1307427141100872,0.007388706711477067,0.7886070208814028,0.372621206720135,0.20877985897229737,0.6192523408723387,-1.896420336049043,-1.7200491607074768,0.6720035463986873,-0.7930570318101772,-0.6473851260985704,-0.23534914544492977,0.4412546479043497,-0.04968769371221249,0
2023-10-23,-1.7874751619356943,-1.8537043745253714,-1.9188195917736974,-1.977734610920242,0.11310557902417386,2.1911020369841574,2.7922177255090683,0.7163750813369416,-1.81112353459409,-1.83108954764783,-1.839798975754461,-1.7051272249391427,-0.20242661556283092,0.13150996127660783,1.1644446412114235,0.5609389657388498,0.7799491718337281,1.324609887724006,-0.9229063565256034,0.3555973616821304,1.807886652302593,-1.3243496584569732,2.30434856440087,0.2540111789296972,0.2747275061621696,0.2222804017363622,0.24442891679690373,-1.9060055974994443,-1.7163612054409092,-0.5261279087664479,-0.8945469871173223,-1.900512583939728,-1.0751353205406016,-0.20242661556283092,-0.010158379896580416,0
2023-10-25,-1.9256990501502675,-2.000227441839945,-1.999596205128105,-2.0106497948735242,-0.11187894460607077,0.9109079813669719,0.5837626446129989,-0.19691674723265798,-1.854836508839106,-1.838934388265788,-1.844747426303481,-1.7099385687553963,-1.2564660401251453,-0.5142986159863555,0.10487136736662891,0.2608410074886449,0.7799491718337281,1.2284735000683331,-1.0348796126923543,-0.5123674488295032,0.6874710722884233,-0.10756672640978826,0.4246831433276117,-0.17368353876546136,0.1720276048778058,0.210573920742562,-0.06850598422502943,-1.9143869781191387,-1.7173361475689743,-0.7416894767766418,-0.9895929241637472,-0.445156459632074,-1.71400848745268,-1.2564660401251453,0.03954117170401594,1
2023-10-26,-2.0024903664032587,-1.9494712678420634,-2.0054357068574387,-1.8838299897608834,0.0584612534777375,-1.5343378389341826,-0.9097555707854958,-2.5980450524680463,-1.8660055452829012,-1.8398911097550463,-1.84183890989767,-1.7071106386215198,-0.43657612754073283,-0.24919667305204848,0.7987870509461525,0.5027036259332001,0.7799491718337281,1.151484320225091,-0.9175996054968899,0.1258719001563088,1.5219522450645575,1.7965347702957635,0.9865579614180788,0.18120540122517623,0.16039007525131446,0.19865834505888336,-0.0711018093692389,-1.9169485323671387,-1.7083885364030154,0.1976932495136087,-0.8977692637569853,1.3846386927611027,-0.6010936083352445,-0.43657612754073283,0.023228866449434227,1
2023-10-27,-1.848907841278475,-1.8249741132130652,-1.7971674856457835,-1.8063825155578774,-0.04183436550250803,-0.6107135520734995,-0.030866206298553786,-0.17590665656956694,-1.8764042097424563,-1.8321419647408184,-1.8350577363577267,-1.7005173510752172,-0.4112379545363557,0.08029604858809963,0.8193062323371524,0.5821676543720484,0.7799491718337281,1.078691430263739,-0.9647507222013332,-0.356794178439511,0.12998338852676997,0.23009597077027233,-0.369568187159054,0.017711698769383288,0.19128181163191987,0.1958958782759068,0.04253029791159294,-1.9093000501894186,-1.7027610515893348,0.7350929350876014,-0.9557633613655625,0.7840663310814208,1.0072716018882635,-0.4112379545363557,-0.036606114049024696,0
2023-10-30,-1.7836354724907968,-1.8738152884298063,-1.879890796376112,-1.9312661857344768,0.133341271758514,1.6494518316266897,1.4597002990390318,0.5757986483931888,-1.900860362979853,-1.8330986275930643,-1.835400026676389,-1.700850157555093,-0.772669948737569,-0.24971402703692816,1.0486785399472693,0.7982909905820139,0.7799491718337281,1.0207720942114153,-0.8354661105789782,0.09065886913088825,0.7654130498771332,-1.0602724075945036,1.509061977292932,0.14421108820251,0.136509173226771,0.18168235749724246,-0.09962985884310067,-1.9152893661174022,-1.6967782880834483,-0.21987394572121846,-1.00409235879209,-1.418886285865462,0.4042206024754553,-0.772669948737569,-0.0011782650050058407,0
2023-10-31,-1.8978625352264262,-1.9600057504381563,-1.8896232110980766,-1.9351387522867523,-0.27611100480439127,0.31970701258323464,-0.12640999226272812,0.46638667523020033,-1.8923873924239094,-1.829845944576922,-1.8358969095189932,-1.701333273263431,0.075540670697698,-0.0867872428288461,0.42068334414588043,0.7626904883917218,0.7799491718337281,0.9526322566116275,-1.0991349284406138,-0.7439602680902873,-0.5271600432369716,-0.39025145885065604,-0.44335714560503736,-0.22064742716122368,0.08619729875537203,0.15928558000800389,-0.201221647439785,-1.920943120709549,-1.691494131019829,-0.24844069184063855,-1.2312357602327426,-0.11453434801648821,-0.45623709406885593,0.075540670697698,-0.008257132786870458,0
2023-11-01,-1.9093807940943712,-1.9485133656921352,-1.8964355988728165,-1.9622452347517179,-0.22390129082080262,0.510216610481421,0.6293355062228243,0.8459442798671116,-1.8827589819200996,-1.8467792875207587,-1.825653878965915,-1.7029942434856125,0.10908648865404122,-0.8366272678669926,0.40586702434334415,0.20681491547954645,0.7799491718337281,0.35787889330953343,-0.9044691105013567,-0.052657997117243956,-0.20358244147938653,-1.2697212281202623,-0.1636383779849572,-0.4793911419079179,0.026330918939374233,0.1282483057353407,-0.3084898847245474,-1.94214566688519,-1.6463589671924492,-0.626284849763161,-1.2376797236800772,-0.3751579861487222,-1.1057091101810161,0.10908648865404122,0.021409485595331512,1
2023-11-02,-1.916100161662019,-1.958090078006306,-1.8594532606983756,-1.89254259697307,-0.358659469444117,-0.4061954797126715,-0.9085636061107192,0.24071733951355748,-1.8844920533205274,-1.8531891045418427,-1.8192342787808888,-1.7015001718724805,-0.19612115235619998,-0.4516801765050234,0.04401641669563562,0.31278274150435603,0.5919621656184882,0.0924000983826615,-0.9569540889528763,-0.5605215571506694,-1.0112662287826069,0.8339688610413706,-0.6698551217174824,-0.23154695208665438,0.016423222650424986,0.1012471923094841,-0.25838259688141396,-1.9430051658902603,-1.6319721044024005,-0.010585296279355767,-1.1974060945787612,0.7170819386678249,0.1262121436816908,-0.19612115235619998,-0.0017466826590402107,0
2023-11-03,-1.8863433283714164,-1.9255291944745954,-1.846801380807096,-1.8983510017811946,-0.2623804432218481,0.017059780432822528,-0.17668328630723348,0.5802914900209326,-1.9027859978692172,-1.8674437035438725,-1.812012233997395,-1.7003754662406998,-0.615782874610298,-0.7324131208934862,-0.23290948318383795,0.19707497487097245,0.583898224537802,0.03090264798454364,-0.7536393701290002,0.18810013341538293,-0.672912168595113,-0.5371098001266368,-0.8877237903028241,-0.13978059155302713,0.001495403117731569,0.0763748362195931,-0.23195494431008523,-1.9481600735528162,-1.6111029571801312,-0.1415387519082297,-1.223180835387304,-0.1354618581124608,0.11386923195995491,-0.615782874610298,0.09827941448005917,1
2023-11-06,-1.7529187453531432,-1.660254805630754,-1.7105512378517238,-1.5721042546930106,1.998614898432131,-2.059975979494827,-1.281484168488834,-2.5983812018223658,-1.831343173046391,-1.8441005435789524,-1.7962464658685435,-1.6864556178514218,1.732695403316384,0.6508689564464138,1.5110874833316412,1.6060784540632713,1.2953857555031503,0.059455656556348685,2.9825373894112928,6.354657262207451,1.1964267496497925,2.1303404854618115,1.7583345779973198,0.7192919587744684,0.1774987198094787,0.09504847551712156,0.3086507966676376,-1.879915279404923,-1.6544581359018216,1.5257430786246746,-0.841386195626505,3.5472125677818935,2.4424449216519335,1.732695403316384,0.09346780097188034,1
2023-11-07,-1.4572729292531434,-1.304959654406533,-1.5129883965956223,-1.2313364955845156,2.352228300024927,-2.3137916126972167,-0.9994310801014376,-4.514756096792321,-1.6913460937632805,-1.7703400492419266,-1.7556047705295763,-1.6607253164010647,3.5446554432220365,2.659614613125101,2.0607486214499504,1.8658430646207578,1.619795525815998,0.13097502809661365,3.0813166865124195,-0.08322040782994422,3.154465850888326,1.982781478241696,2.131003445631094,0.9568433246995667,0.5096003388697046,0.18276820647076172,1.165829814147434,-1.719120654842941,-1.7492994353454334,1.5257430786246746,-0.5240288951962782,3.3700627386806286,4.135958967258362,3.5446554432220365,-0.017241334402094965,0
2023-11-08,-1.1885039002819524,-1.145029184094006,-1.2375686156452785,-1.30007076921495,1.8075010141702366,1.0537942511548883,2.6926486844494906,0.7704344978832749,-1.5596294215471769,-1.7001192660952227,-1.72482846263207,-1.6394808388921172,3.355014349419232,2.549822367172552,2.2268858503979323,1.9258461040481412,1.6032653341240362,0.16916921646268673,2.0841734102896483,-0.38421400240071624,1.6723521754964308,-1.363199295353309,0.6344781968884631,0.8668833106343781,0.7201129084484242,0.29907829607576836,1.5207674355298624,-1.623753567810083,-1.7915967393718244,1.5257430786246746,-0.4885883560047796,-0.7059305592248843,3.737070247807832,3.355014349419232,-0.01457880135072176,0
2023-11-09,-1.3017709157303743,-1.3164520190778097,-1.3018010510783211,-1.3571885299093283,0.1808802592495618,0.49016864787903675,0.8668614879981147,0.6586059330794162,-1.45313927455271,-1.6480755462372871,-1.699622123014368,-1.6218158246129228,2.6241090142770123,1.7567369285840375,2.604247957786155,2.0016604178872646,1.6441719151776122,0.1673271618224409,-0.22412834426116204,-0.8459685677180306,0.17185612347408824,-1.0445451076012808,-0.19307412009087105,0.60932205289131,0.839775517930189,0.41835069875853576,1.557543342066458,-1.5593001763333647,-1.8109680539495625,1.3877984085688446,-0.45475837701186594,-0.607903717662176,1.1372869228857652,2.6241090142770123,-0.012036048436513291,0
2023-11-10,-1.3622437245499244,-1.3145364457638857,-1.367006186484221,-1.4036566584149008,0.4269677669406404,0.3480952310095509,1.6893780503616447,0.35736131233462765,-1.3547369711363146,-1.6082774040731593,-1.67616227791114,-1.6069861341628104,2.4178230392055697,1.2590521463108086,2.724280319994231,2.070154824206288,1.6677517207441734,0.1870129722293096,0.08953337995271891,0.08935043370738165,1.1617356892154018,-0.898256138644993,-0.40167568933855263,0.6296661526985776,0.8931399146702266,0.5254635489171063,1.4065874655543325,-1.5124650519155245,-1.814287148808326,1.0594166571627717,-0.27433210330909796,-0.5142868377043205,-1.0529352983632148,2.4178230392055697,0.017258854663050327,1
2023-11-13,-1.2931318423844274,-1.384446438797525,-1.2813633441327588,-1.3378265871885284,-0.1218621651257063,0.379339844654227,-0.5672175612139418,0.6758073442395147,-1.3081355445572527,-1.5496325639421966,-1.6476989147297743,-1.5910268643505145,0.9566401070890773,2.0386221969972538,1.7067784317778585,1.7529556775942259,1.6428340343586614,0.1859891714681488,-0.6712693905992103,-0.7178595418445661,-1.1004915790960936,-0.4112732031422689,-0.3558002850551156,1.2172991166446478,0.959797019510068,0.6257618840438461,1.321988045667125,-1.4599667720350908,-1.813476001568131,1.1115645369095755,-0.4676457136134956,0.5642675949832804,-0.33293020792776334,0.9566401070890773,-0.012724549295709986,0
2023-11-15,-1.3113699170399669,-1.3978539756258077,-1.3222387373354614,-1.3871992147783558,-0.23592569926172186,0.7033661510943832,0.029073609305178112,0.8112050505526354,-1.3391390334612292,-1.4954841271723083,-1.6193771857974641,-1.5776919777632863,-0.8250331594412009,1.86843202578633,-0.7251976499125352,1.8212224853904315,1.637480972045349,0.1834868171624088,-0.8281966806593436,-0.44151011262675116,-0.6987078955774049,-1.072434115844768,0.11995652779777528,1.1641618944505943,0.9685621232941647,0.7079214444261946,1.0968025682454143,-1.4249547174737383,-1.7934040026925129,0.8388160568893775,-0.5755788779317139,-0.5396354675008422,-0.2929824472903673,-0.8250331594412009,0.02501896878431653,1
2023-11-16,-1.379522014833148,-1.3135791170263513,-1.3348903010158206,-1.2913581620027634,0.27513913283922425,-0.9627425728428901,-0.1749152270411941,-0.8826226353069145,-1.3374059620608014,-1.4291857789938367,-1.5950204780849835,-1.5622860426628966,-0.1127398001699001,2.356706389216383,-0.36860722108258726,1.7415848254371162,1.471886847641115,0.1601134225022919,-0.07800379365494309,1.160190647689542,0.634632566067136,0.769242194317612,0.14730405939695515,1.1256692777089157,1.0170136126830367,0.7842673460078422,1.024628369543951,-1.3758720573997378,-1.7973611549118247,1.0013100006476885,-0.6158525418452644,0.8499727722698368,0.5047696029304191,-0.1127398001699001,0.03205126267770231,1
2023-11-17,-1.0915552277961382,-1.0578814982929219,-1.115916924059337,-1.1655064243581434,1.4671513182379465,0.6583024269266778,1.8392757001112185,0.5732215067764364,-1.2992774470234363,-1.357338668998315,-1.5627336990013243,-1.5441140069293364,0.7047875682361044,2.5134095131149845,-0.2175064494825879,1.7588059817644461,1.4883003550769327,0.15672579769796402,1.6496683485410535,1.0843187539553365,1.1004171814888863,-1.1132966738814112,0.05379099321248729,1.1850693810266397,1.1136024593381015,0.866511731060879,1.097855631874863,-1.309476891494674,-1.8040965844305843,1.1858718482538697,-0.3113841302143124,1.1088816932140457,0.8256625785875724,0.7047875682361044,-0.013139010288121256,0
2023-11-20,-1.1385896556679898,-1.20248944758915,-1.1597115145615482,-1.2187513218200536,-0.10344328390009228,0.7257097835145448,0.4255019447379506,0.7161093854629252,-1.2624969354228732,-1.2901793242528214,-1.5366304823086105,-1.5285731392207587,0.6845873086075178,2.339974622557208,-0.19580743149558147,1.8364929139626565,1.5161937807634924,0.14483604130707167,-0.6079139251361334,-0.9258347600099383,-0.26633737191003726,-1.0197761871265398,0.15276292387270593,1.4240322112244905,1.1417951583458592,0.9384857327341077,0.9703530184251199,-1.2606952795506543,-1.8040644897227927,0.9115718506033329,-0.3742109720807555,-0.5548947342416132,0.8162638755642985,0.6845873086075178,0.0033890021490707856,1
2023-11-21,-1.1971429485337597,-1.253245751039979,-1.1879346722323991,-1.2051980805875708,-0.11264590397990393,0.012266686313918957,-0.5935756006765252,0.07882465705869085,-1.236115088281865,-1.2539209519160277,-1.5072230692112398,-1.5135684817272828,0.43815774630647675,1.0419304360928152,-0.22042025535081516,0.9003590148226388,1.4665397151126953,0.14630275401908727,-0.6228174032714047,-0.2289164300431114,-0.5906473013009799,0.5247849457401259,-0.8947613274915974,1.4519373551261647,1.155245653921618,0.9990126405417682,0.8282420250678542,-1.2156062365762867,-1.792992325041975,0.8356907684956999,-0.34682466566039405,0.05361934812498182,0.3440223279446278,0.43815774630647675,0.004583799059876936,1
2023-11-22,-1.2057819838048212,-1.212066197039242,-1.1655509260788182,-1.1868045020149844,-0.13467010619820444,-0.2524121413893366,-0.2358730310404949,0.1422687320772389,-1.196253501844072,-1.2495202148401785,-1.4686582952600917,-1.4989229479936903,0.7506991717192025,-0.07378664050245907,-0.429598768081797,-0.6784916990814501,1.1331502314908994,0.13661299939043334,-0.6462234360824625,-0.25466606995857294,-0.3337544956303839,0.09781980971485023,-0.8956499706431208,1.5669771322937487,1.159830746988421,1.0484390002840462,0.6904332562303295,-1.18276044018208,-1.7490758204447368,0.7853799540101827,-0.31782782207138416,0.09760834852999159,-0.23901313167310423,0.7506991717192025,-0.01104702424146975,0
2023-11-23,-1.1693060520138137,-1.2436689041801268,-1.1811221865421377,-1.2313364955845156,-0.2734525267753781,0.5471861289845688,-0.025413223567171947,0.5806400999666884,-1.1843142704587786,-1.2427277619967025,-1.4306599425790913,-1.4862639239269906,0.11242962604501433,0.005694248432052258,-0.43743974568830213,-0.7373089249468731,1.1369752860624025,0.13029434724226902,-0.8482336017326819,-0.49945330736085203,-0.5406329482701097,-0.6267906264665807,-0.10935729047389746,1.3343908347311337,1.120522558907477,1.0793656099241615,0.46076641722699346,-1.1689602916816006,-1.6850427394607268,0.5933428512297125,-0.28399778991196994,-0.4778737993688092,-0.19381032693719116,0.11242962604501433,0.0004856609100047926,1
2023-11-24,-1.23841809029461,-1.289637350833612,-1.2171311408910677,-1.229400360648474,-0.15356922943865048,-0.15850261339325009,-0.7866508000394854,-0.0016167959988380922,-1.1970237557998178,-1.2300994898434907,-1.3987507632097715,-1.474239556347276,-0.4228672068703863,0.1996832656711957,-1.16044496440274,-0.8294365239904069,1.0641264301208944,0.12200247892835088,-0.661042056417146,0.14951293005265578,-0.6880676350842899,0.8613197515217601,-1.0335341388354615,1.3570928862372191,1.0745186996166995,1.0940250480218539,0.258816128869503,-1.1520790639572003,-1.6371901599472976,0.5249292562724155,-0.25661199455438755,-0.053273361243494785,-0.25564199845380253,-0.4228672068703863,0.01165050132458001,1
2023-11-28,-1.2201800688306372,-1.2609071050037481,-1.2161576887165502,-1.182931935462709,-0.13589563486520212,-0.43130646285065555,-1.0639623718813338,-0.6836198113590313,-1.1898987296664287,-1.208287049079176,-1.368352083958123,-1.4616885944308353,0.003322992259778462,0.5085670320522249,-1.1647556752690216,-0.9045023932105524,1.0453052661708577,0.11832402831942113,-0.630689513742637,-0.1726919353951893,-0.3222871787215713,1.6540188281328985,-0.632985518639325,0.9500049125248345,1.0499038580533737,1.1003582004049444,0.15544869362573469,-1.1302409937678126,-1.598040415842841,0.5767535182659024,-0.5884676720384604,0.3577840871618952,-0.1057583014386804,0.003322992259778462,0.011276412882367026,1
2023-11-29,-1.1789049663274607,-1.112468461296753,-1.1198094573735813,-1.1374315777449646,0.2690726830712969,-0.4651101482178924,0.5385135758175903,0.09460315675873636,-1.1764189313553965,-1.1884836296230834,-1.3296456902236788,-1.4486750807947881,0.14004269618800022,0.43098327936245734,-1.0859729372198106,-0.9408927910974492,0.8225347250702776,0.12363207164030378,-0.023380087240206595,0.6328759962595785,0.3875595035866651,-0.3254665968461397,-0.5833527163224899,0.18326295173371082,1.041759697151618,1.103639911064865,0.11756629137201766,-1.1223846226672398,-1.5258789012488205,0.6351317518236245,-0.9154902289403866,0.34401122209404583,0.3785852543278112,0.14004269618800022,-0.001186210899936757,0
2023-11-30,-1.0617982009283282,-1.1459867535076782,-1.1149432641476753,-1.1422719150850684,-0.15016890689561888,0.7191618999401085,0.09417995255436744,0.23965338378798903,-1.1675607157930856,-1.1642794437726358,-1.2909864837959877,-1.4364269777227265,0.039359516462740565,0.5842567929048604,-1.073288539821487,-1.0469075630927493,0.8225555735183961,0.12855728464116245,-0.6619456943945021,-0.6698628534508487,-0.1313969082867456,-0.24192312649025,0.14314888896754632,0.5132173516997347,1.0170964265151243,1.1008602681570276,0.04231706333916066,-1.1289085763522193,-1.4377327355715672,0.5624573368949821,-1.1200806945354236,-0.11482689311111723,0.3419200215493377,0.039359516462740565,0.0444180674549044,1
